activity_id,student_id,activity_name,category,level,participation,score,year
2231,637,Athletics,Sports,Advanced,Occasional,70,2024
2232,637,Music,Extra-curricular,Advanced,Regular,78,2024
2233,637,Physics,Academics,Beginner,Occasional,70,2021
2234,637,Football,Sports,Advanced,Occasional,87,2022
2235,638,Economics,Academics,Beginner,Occasional,87,2023
2236,638,Cricket,Sports,Beginner,Occasional,84,2021
2237,638,Music,Extra-curricular,Advanced,Regular,44,2024
2238,638,Debate,Extra-curricular,Advanced,Occasional,84,2021
2239,639,Music,Extra-curricular,Beginner,Regular,57,2022
2240,639,Cricket,Sports,Intermediate,Regular,86,2024
2241,640,Physics,Academics,Intermediate,Regular,67,2025
2242,640,Cricket,Sports,Advanced,Occasional,88,2022
2243,640,Football,Sports,Beginner,Occasional,46,2024
2244,641,Mathematics,Academics,Advanced,Regular,100,2024
2245,641,Coding,Academics,Advanced,Regular,92,2024
2246,642,Coding,Academics,Intermediate,Occasional,75,2023
2247,642,Music,Extra-curricular,Intermediate,Regular,52,2021
2248,642,Biology,Academics,Beginner,Regular,97,2023
2249,642,Economics,Academics,Intermediate,Occasional,100,2025
2250,643,Debate,Extra-curricular,Advanced,Occasional,86,2022
2251,643,Physics,Academics,Beginner,Occasional,83,2025
2252,644,Art,Extra-curricular,Advanced,Occasional,84,2023
2253,644,Cricket,Sports,Intermediate,Occasional,53,2024
2254,644,Coding,Academics,Intermediate,Regular,61,2025
2255,644,Economics,Academics,Intermediate,Occasional,84,2024
2256,644,Debate,Extra-curricular,Beginner,Regular,57,2024
2257,645,Athletics,Sports,Beginner,Regular,51,2023
2258,645,Music,Extra-curricular,Beginner,Occasional,51,2024
2259,646,Mathematics,Academics,Intermediate,Occasional,72,2023
2260,646,Economics,Academics,Intermediate,Occasional,67,2023
2261,646,Football,Sports,Intermediate,Regular,72,2021
2262,646,Music,Extra-curricular,Advanced,Regular,75,2023
2263,647,Biology,Academics,Beginner,Occasional,99,2023
2264,647,Music,Extra-curricular,Beginner,Regular,74,2023
2265,648,Debate,Extra-curricular,Intermediate,Occasional,45,2022
2266,648,Mathematics,Academics,Intermediate,Regular,70,2022
2267,648,Biology,Academics,Beginner,Regular,63,2024
2268,649,Athletics,Sports,Beginner,Regular,81,2021
2269,649,Music,Extra-curricular,Advanced,Occasional,41,2025
2270,649,Coding,Academics,Intermediate,Regular,97,2022
2271,649,Debate,Extra-curricular,Advanced,Occasional,89,2021
2272,650,Football,Sports,Intermediate,Regular,50,2025
2273,650,Coding,Academics,Intermediate,Occasional,71,2025
2274,650,Physics,Academics,Intermediate,Occasional,100,2021
2275,651,Debate,Extra-curricular,Intermediate,Regular,42,2022
2276,651,Music,Extra-curricular,Advanced,Regular,78,2021
2277,651,Biology,Academics,Advanced,Occasional,91,2023
2278,652,Mathematics,Academics,Beginner,Regular,92,2025
2279,652,Coding,Academics,Advanced,Occasional,78,2025
2280,653,Debate,Extra-curricular,Beginner,Occasional,82,2025
2281,653,Football,Sports,Advanced,Occasional,72,2022
2282,653,Cricket,Sports,Intermediate,Occasional,63,2023
2283,653,Athletics,Sports,Beginner,Occasional,47,2024
2284,653,Music,Extra-curricular,Beginner,Occasional,80,2025
2285,654,Coding,Academics,Intermediate,Regular,96,2023
2286,654,Debate,Extra-curricular,Advanced,Occasional,63,2022
2287,654,Art,Extra-curricular,Advanced,Regular,49,2024
2288,654,Biology,Academics,Intermediate,Occasional,89,2023
2289,655,Coding,Academics,Intermediate,Occasional,68,2025
2290,655,Physics,Academics,Advanced,Regular,58,2025
2291,655,Football,Sports,Advanced,Occasional,61,2021
2292,655,Music,Extra-curricular,Advanced,Occasional,81,2023
2293,656,Music,Extra-curricular,Advanced,Regular,48,2025
2294,656,Debate,Extra-curricular,Intermediate,Occasional,56,2025
2295,656,Economics,Academics,Intermediate,Occasional,54,2023
2296,656,Cricket,Sports,Advanced,Regular,50,2022
2297,656,Art,Extra-curricular,Beginner,Occasional,56,2022
2298,657,Art,Extra-curricular,Intermediate,Occasional,73,2025
2299,657,Athletics,Sports,Intermediate,Regular,54,2025
2300,657,Mathematics,Academics,Advanced,Occasional,53,2022
2301,658,Coding,Academics,Beginner,Regular,88,2021
2302,658,Debate,Extra-curricular,Intermediate,Regular,46,2023
2303,658,Art,Extra-curricular,Advanced,Occasional,73,2025
2304,658,Economics,Academics,Advanced,Occasional,83,2024
2305,658,Biology,Academics,Advanced,Occasional,91,2023
2306,659,Music,Extra-curricular,Advanced,Regular,56,2022
2307,659,Athletics,Sports,Intermediate,Occasional,63,2022
2308,659,Mathematics,Academics,Advanced,Occasional,100,2023
2309,659,Art,Extra-curricular,Advanced,Occasional,89,2024
2310,659,Biology,Academics,Intermediate,Occasional,89,2021
2311,660,Cricket,Sports,Advanced,Regular,89,2024
2312,660,Art,Extra-curricular,Intermediate,Regular,42,2025
2313,660,Mathematics,Academics,Beginner,Occasional,69,2022
2314,660,Physics,Academics,Intermediate,Occasional,85,2025
2315,660,Economics,Academics,Intermediate,Regular,70,2021
2316,661,Athletics,Sports,Intermediate,Occasional,88,2024
2317,661,Music,Extra-curricular,Intermediate,Occasional,67,2022
2318,661,Coding,Academics,Beginner,Occasional,99,2021
2319,662,Athletics,Sports,Intermediate,Regular,88,2024
2320,662,Coding,Academics,Beginner,Occasional,58,2025
2321,662,Mathematics,Academics,Beginner,Occasional,97,2022
2322,662,Music,Extra-curricular,Intermediate,Regular,43,2023
2323,662,Physics,Academics,Beginner,Occasional,52,2023
2324,663,Economics,Academics,Advanced,Occasional,77,2022
2325,663,Athletics,Sports,Advanced,Occasional,80,2022
2326,663,Biology,Academics,Beginner,Occasional,67,2023
2327,664,Art,Extra-curricular,Advanced,Regular,81,2024
2328,664,Mathematics,Academics,Intermediate,Occasional,82,2023
2329,665,Debate,Extra-curricular,Beginner,Regular,46,2022
2330,665,Biology,Academics,Intermediate,Occasional,88,2022
2331,666,Football,Sports,Beginner,Occasional,58,2022
2332,666,Biology,Academics,Advanced,Regular,82,2021
2333,666,Cricket,Sports,Advanced,Regular,40,2021
2334,666,Art,Extra-curricular,Advanced,Regular,85,2022
2335,666,Physics,Academics,Beginner,Regular,79,2023
2336,667,Mathematics,Academics,Beginner,Regular,65,2025
2337,667,Football,Sports,Intermediate,Regular,85,2022
2338,667,Biology,Academics,Beginner,Occasional,85,2024
2339,668,Football,Sports,Beginner,Occasional,41,2021
2340,668,Debate,Extra-curricular,Intermediate,Regular,76,2021
2341,668,Cricket,Sports,Beginner,Occasional,55,2022
2342,668,Coding,Academics,Advanced,Regular,58,2025
2343,668,Economics,Academics,Advanced,Regular,63,2022
2344,669,Biology,Academics,Advanced,Regular,60,2022
2345,669,Physics,Academics,Advanced,Regular,54,2023
2346,670,Economics,Academics,Intermediate,Occasional,67,2024
2347,670,Music,Extra-curricular,Beginner,Regular,73,2024
2348,671,Art,Extra-curricular,Intermediate,Occasional,48,2024
2349,671,Football,Sports,Intermediate,Regular,61,2024
2350,672,Economics,Academics,Intermediate,Regular,80,2024
2351,672,Coding,Academics,Beginner,Regular,52,2022
2352,672,Music,Extra-curricular,Beginner,Regular,62,2022
2353,672,Athletics,Sports,Intermediate,Occasional,89,2024
2354,672,Football,Sports,Advanced,Occasional,76,2023
2355,673,Economics,Academics,Advanced,Occasional,66,2021
2356,673,Cricket,Sports,Intermediate,Regular,52,2022
2357,673,Debate,Extra-curricular,Advanced,Regular,65,2022
2358,673,Biology,Academics,Advanced,Regular,80,2025
2359,674,Music,Extra-curricular,Intermediate,Regular,42,2024
2360,674,Cricket,Sports,Beginner,Occasional,72,2022
2361,674,Economics,Academics,Intermediate,Occasional,64,2022
2362,674,Coding,Academics,Intermediate,Regular,94,2023
2363,675,Economics,Academics,Beginner,Regular,75,2023
2364,675,Mathematics,Academics,Beginner,Occasional,69,2022
2365,675,Cricket,Sports,Beginner,Occasional,70,2024
2366,675,Biology,Academics,Advanced,Occasional,62,2023
2367,675,Coding,Academics,Advanced,Occasional,77,2021
2368,676,Biology,Academics,Intermediate,Occasional,79,2025
2369,676,Athletics,Sports,Intermediate,Regular,79,2025
2370,676,Debate,Extra-curricular,Beginner,Occasional,55,2022
2371,676,Music,Extra-curricular,Advanced,Occasional,80,2024
2372,676,Coding,Academics,Advanced,Occasional,65,2021
2373,677,Athletics,Sports,Intermediate,Occasional,86,2025
2374,677,Mathematics,Academics,Intermediate,Regular,75,2022
2375,677,Football,Sports,Beginner,Occasional,56,2022
2376,678,Art,Extra-curricular,Advanced,Occasional,77,2021
2377,678,Football,Sports,Advanced,Occasional,41,2022
2378,679,Music,Extra-curricular,Intermediate,Regular,54,2022
2379,679,Biology,Academics,Advanced,Regular,87,2022
2380,680,Music,Extra-curricular,Beginner,Regular,40,2024
2381,680,Mathematics,Academics,Advanced,Regular,84,2021
2382,680,Coding,Academics,Intermediate,Regular,90,2023
2383,680,Football,Sports,Advanced,Regular,46,2024
2384,680,Cricket,Sports,Intermediate,Occasional,80,2023
2385,681,Art,Extra-curricular,Beginner,Regular,64,2022
2386,681,Physics,Academics,Intermediate,Regular,57,2021
2387,681,Athletics,Sports,Advanced,Regular,66,2021
2388,682,Football,Sports,Advanced,Regular,82,2024
2389,682,Biology,Academics,Advanced,Occasional,82,2021
2390,683,Biology,Academics,Beginner,Regular,66,2022
2391,683,Football,Sports,Intermediate,Occasional,69,2025
2392,684,Biology,Academics,Advanced,Regular,92,2021
2393,684,Athletics,Sports,Advanced,Occasional,61,2022
2394,684,Cricket,Sports,Intermediate,Regular,81,2021
2395,685,Economics,Academics,Beginner,Regular,71,2023
2396,685,Art,Extra-curricular,Beginner,Regular,42,2025
2397,685,Physics,Academics,Advanced,Occasional,61,2022
2398,685,Biology,Academics,Intermediate,Regular,95,2021
2399,686,Art,Extra-curricular,Beginner,Regular,85,2023
2400,686,Economics,Academics,Intermediate,Occasional,98,2022
2401,686,Cricket,Sports,Intermediate,Regular,63,2023
2402,686,Mathematics,Academics,Intermediate,Occasional,61,2021
2403,686,Biology,Academics,Intermediate,Occasional,95,2022
2404,687,Athletics,Sports,Beginner,Regular,61,2024
2405,687,Art,Extra-curricular,Advanced,Regular,45,2023
2406,687,Mathematics,Academics,Advanced,Occasional,93,2023
2407,687,Cricket,Sports,Advanced,Regular,81,2022
2408,687,Coding,Academics,Beginner,Occasional,95,2023
2409,688,Music,Extra-curricular,Beginner,Occasional,48,2021
2410,688,Football,Sports,Advanced,Occasional,63,2023
2411,688,Art,Extra-curricular,Beginner,Occasional,75,2024
2412,689,Biology,Academics,Beginner,Occasional,87,2022
2413,689,Mathematics,Academics,Intermediate,Occasional,52,2021
2414,689,Cricket,Sports,Beginner,Regular,45,2024
2415,689,Coding,Academics,Advanced,Regular,82,2021
2416,689,Football,Sports,Beginner,Regular,61,2022
2417,690,Mathematics,Academics,Advanced,Occasional,57,2023
2418,690,Football,Sports,Intermediate,Regular,52,2024
2419,691,Art,Extra-curricular,Advanced,Occasional,84,2024
2420,691,Biology,Academics,Beginner,Regular,52,2022
2421,691,Economics,Academics,Intermediate,Occasional,69,2021
2422,691,Music,Extra-curricular,Beginner,Occasional,49,2023
2423,691,Debate,Extra-curricular,Beginner,Occasional,58,2022
2424,692,Coding,Academics,Beginner,Regular,84,2021
2425,692,Economics,Academics,Intermediate,Occasional,91,2023
2426,692,Athletics,Sports,Advanced,Occasional,66,2022
2427,692,Football,Sports,Beginner,Occasional,61,2024
2428,692,Debate,Extra-curricular,Advanced,Regular,77,2022
2429,693,Football,Sports,Intermediate,Regular,65,2021
2430,693,Music,Extra-curricular,Advanced,Occasional,89,2025
2431,694,Football,Sports,Advanced,Occasional,66,2023
2432,694,Debate,Extra-curricular,Beginner,Regular,58,2023
2433,695,Athletics,Sports,Advanced,Regular,70,2025
2434,695,Coding,Academics,Beginner,Occasional,55,2024
2435,695,Economics,Academics,Beginner,Occasional,86,2024
2436,695,Biology,Academics,Intermediate,Regular,100,2025
2437,695,Art,Extra-curricular,Advanced,Occasional,51,2022
2438,696,Football,Sports,Beginner,Regular,45,2021
2439,696,Biology,Academics,Beginner,Occasional,61,2024
2440,696,Athletics,Sports,Advanced,Regular,80,2024
2441,696,Cricket,Sports,Beginner,Regular,45,2022
2442,696,Debate,Extra-curricular,Advanced,Occasional,68,2025
2443,697,Debate,Extra-curricular,Advanced,Regular,82,2022
2444,697,Football,Sports,Beginner,Occasional,71,2025
2445,697,Art,Extra-curricular,Intermediate,Occasional,86,2022
2446,697,Cricket,Sports,Intermediate,Regular,46,2024
2447,698,Economics,Academics,Advanced,Occasional,53,2022
2448,698,Physics,Academics,Advanced,Occasional,81,2021
2449,698,Art,Extra-curricular,Intermediate,Occasional,52,2021
2450,699,Athletics,Sports,Beginner,Regular,63,2024
2451,699,Debate,Extra-curricular,Intermediate,Occasional,83,2022
2452,699,Music,Extra-curricular,Intermediate,Occasional,52,2022
2453,699,Coding,Academics,Beginner,Regular,84,2024
2454,700,Debate,Extra-curricular,Beginner,Regular,60,2023
2455,700,Athletics,Sports,Intermediate,Occasional,64,2024
2456,700,Physics,Academics,Beginner,Occasional,60,2023
2457,701,Music,Extra-curricular,Intermediate,Occasional,89,2024
2458,701,Art,Extra-curricular,Intermediate,Regular,56,2023
2459,701,Economics,Academics,Beginner,Occasional,71,2022
2460,702,Economics,Academics,Advanced,Occasional,85,2023
2461,702,Music,Extra-curricular,Beginner,Regular,43,2022
2462,703,Music,Extra-curricular,Advanced,Occasional,43,2024
2463,703,Debate,Extra-curricular,Beginner,Regular,69,2022
2464,703,Coding,Academics,Intermediate,Regular,83,2023
2465,704,Cricket,Sports,Beginner,Occasional,73,2021
2466,704,Mathematics,Academics,Advanced,Regular,95,2024
2467,704,Physics,Academics,Beginner,Occasional,72,2024
2468,704,Debate,Extra-curricular,Intermediate,Regular,50,2022
2469,705,Music,Extra-curricular,Beginner,Regular,64,2022
2470,705,Physics,Academics,Beginner,Regular,94,2023
2471,706,Mathematics,Academics,Beginner,Regular,93,2025
2472,706,Economics,Academics,Advanced,Occasional,97,2022
2473,706,Athletics,Sports,Beginner,Occasional,89,2025
2474,707,Debate,Extra-curricular,Intermediate,Regular,75,2025
2475,707,Cricket,Sports,Advanced,Occasional,83,2021
2476,707,Coding,Academics,Intermediate,Regular,90,2023
2477,707,Economics,Academics,Intermediate,Regular,82,2025
2478,707,Physics,Academics,Beginner,Occasional,57,2023
2479,708,Economics,Academics,Intermediate,Regular,57,2022
2480,708,Coding,Academics,Intermediate,Regular,86,2021
2481,708,Biology,Academics,Advanced,Regular,91,2021
2482,708,Art,Extra-curricular,Intermediate,Occasional,75,2025
2483,709,Athletics,Sports,Beginner,Occasional,63,2025
2484,709,Music,Extra-curricular,Intermediate,Occasional,64,2022
2485,710,Music,Extra-curricular,Advanced,Occasional,40,2023
2486,710,Cricket,Sports,Beginner,Occasional,75,2022
2487,711,Physics,Academics,Intermediate,Regular,92,2023
2488,711,Mathematics,Academics,Beginner,Regular,73,2023
2489,712,Economics,Academics,Intermediate,Regular,68,2023
2490,712,Biology,Academics,Beginner,Regular,75,2022
2491,713,Economics,Academics,Advanced,Regular,82,2023
2492,713,Art,Extra-curricular,Intermediate,Regular,46,2025
2493,713,Athletics,Sports,Beginner,Occasional,78,2023
2494,714,Cricket,Sports,Intermediate,Occasional,46,2021
2495,714,Art,Extra-curricular,Advanced,Occasional,54,2021
2496,714,Football,Sports,Intermediate,Regular,56,2022
2497,714,Coding,Academics,Intermediate,Occasional,60,2023
2498,714,Biology,Academics,Advanced,Occasional,85,2025
2499,715,Debate,Extra-curricular,Advanced,Occasional,61,2023
2500,715,Physics,Academics,Intermediate,Occasional,71,2023
2501,715,Mathematics,Academics,Advanced,Regular,87,2023
2502,715,Music,Extra-curricular,Beginner,Occasional,82,2022
2503,715,Football,Sports,Advanced,Regular,88,2023
2504,716,Athletics,Sports,Intermediate,Regular,83,2024
2505,716,Music,Extra-curricular,Beginner,Occasional,70,2021
2506,716,Coding,Academics,Beginner,Regular,77,2023
2507,716,Economics,Academics,Advanced,Occasional,81,2023
2508,716,Cricket,Sports,Intermediate,Regular,63,2021
2509,717,Art,Extra-curricular,Intermediate,Regular,81,2023
2510,717,Cricket,Sports,Beginner,Regular,49,2025
2511,717,Physics,Academics,Intermediate,Regular,84,2022
2512,717,Coding,Academics,Advanced,Occasional,57,2023
2513,718,Music,Extra-curricular,Beginner,Regular,78,2025
2514,718,Football,Sports,Advanced,Regular,50,2025
2515,719,Biology,Academics,Intermediate,Occasional,75,2023
2516,719,Debate,Extra-curricular,Advanced,Regular,59,2021
2517,719,Coding,Academics,Advanced,Regular,100,2023
2518,719,Mathematics,Academics,Intermediate,Occasional,69,2022
2519,719,Music,Extra-curricular,Advanced,Regular,61,2022
2520,720,Coding,Academics,Advanced,Occasional,80,2022
2521,720,Athletics,Sports,Beginner,Occasional,72,2023
2522,720,Physics,Academics,Intermediate,Regular,60,2024
2523,721,Physics,Academics,Intermediate,Regular,61,2021
2524,721,Music,Extra-curricular,Advanced,Occasional,68,2024
2525,721,Biology,Academics,Beginner,Regular,66,2025
2526,721,Art,Extra-curricular,Beginner,Occasional,58,2022
2527,722,Debate,Extra-curricular,Intermediate,Occasional,49,2024
2528,722,Mathematics,Academics,Beginner,Occasional,96,2024
2529,722,Economics,Academics,Intermediate,Regular,54,2024
2530,722,Cricket,Sports,Beginner,Regular,62,2025
2531,722,Physics,Academics,Advanced,Regular,60,2021
2532,723,Art,Extra-curricular,Beginner,Occasional,55,2024
2533,723,Physics,Academics,Beginner,Regular,71,2023
2534,723,Athletics,Sports,Intermediate,Occasional,81,2023
2535,723,Mathematics,Academics,Beginner,Regular,97,2022
2536,724,Economics,Academics,Advanced,Occasional,79,2025
2537,724,Cricket,Sports,Advanced,Regular,76,2023
2538,724,Football,Sports,Advanced,Regular,76,2023
2539,724,Mathematics,Academics,Intermediate,Regular,60,2022
2540,724,Debate,Extra-curricular,Beginner,Regular,41,2022
2541,725,Football,Sports,Beginner,Regular,40,2024
2542,725,Art,Extra-curricular,Intermediate,Occasional,74,2024
2543,725,Music,Extra-curricular,Intermediate,Occasional,50,2024
2544,725,Physics,Academics,Beginner,Regular,50,2023
2545,725,Cricket,Sports,Advanced,Regular,77,2022
2546,726,Football,Sports,Advanced,Regular,82,2025
2547,726,Athletics,Sports,Advanced,Regular,55,2024
2548,726,Cricket,Sports,Intermediate,Regular,58,2025
2549,727,Debate,Extra-curricular,Intermediate,Regular,80,2025
2550,727,Physics,Academics,Beginner,Regular,90,2025
2551,727,Cricket,Sports,Advanced,Occasional,68,2025
